Price,Open,High,Low,Vol.,Change %
4917.4,4807.3,4925.45,4807.3,221.99K,2.30%
4806.75,4945.3,4946.6,4786.45,198.19K,-2.78%
4943.95,4944.3,5029.55,4923.45,184.43K,0.26%
4931.15,4946.7,4946.7,4842.3,230.48K,-0.33%
4947.6,4924.3,4980.25,4924.3,197.30K,0.57%
4919.65,5065.1,5065.1,4908.15,212.95K,-2.89%
5066.2,5059.55,5105.2,5024.25,137.03K,0.12%
5059.9,5093.9,5094.55,4966.25,169.31K,-0.66%
5093.5,5180.55,5192.75,5070.95,144.38K,-1.65%
5178.9,5157.55,5212.7,5147.95,179.38K,0.43%
5156.65,5133.75,5172.85,5098.8,187.11K,0.40%
5136.15,5189.75,5206.7,5126.5,168.75K,-1.11%
5193.6,5026.6,5203.3,5026.6,191.63K,3.50%
5018.05,5072.3,5085.65,4984.6,233.35K,-1.43%
5090.85,5124.4,5124.9,5037.75,192.11K,-0.66%
5124.9,5148.35,5148.35,5056.5,207.68K,-0.46%
5148.5,5223.9,5250.15,5134.85,145.54K,-1.42%
5222.75,5278.4,5278.7,5210.05,111.45K,-1.05%
5278,5254.2,5294.8,5254.2,152.50K,0.45%
5254.15,5215.25,5264.75,5214.8,171.68K,0.74%
5215.45,5308.2,5308.25,5202.45,178.65K,-1.75%
5308.35,5322.1,5330.55,5301.4,144.43K,-0.26%
5322.45,5299.35,5342.35,5299.35,127.02K,0.35%
5304.1,5269.65,5311.05,5269.65,-,0.66%
5269.35,5248.6,5331.8,5221.1,-,0.47%
5244.9,5230.3,5266.3,5230.3,-,0.28%
5230.1,5208.3,5257.25,5208.3,-,0.51%
5203.65,5279.05,5279.05,5160.9,-,-1.12%
5262.6,5273.4,5283.05,5237.55,-,-0.21%
5273.6,5323.3,5373.15,5265.3,-,-0.93%
5322.95,5340.85,5356.5,5301.7,-,-0.31%
5339.7,5354.15,5382.15,5324.9,-,-0.41%
5361.75,5302.4,5377.45,5302.25,-,1.08%
5304.45,5376.3,5383.65,5290.25,-,-1.31%
5374.65,5365.7,5399.65,5345.05,-,0.16%
5366,5369.65,5388.65,5351.7,-,-0.04%
5368.4,5291.4,5377.55,5291.4,-,1.47%
5290.5,5249.2,5298.6,5249.2,-,0.79%
5249.1,5260.4,5293.9,5235.15,-,-0.25%
5262.45,5302.95,5325,5251.35,-,-0.76%
5302.85,5283.9,5329.55,5242.15,-,0.39%
5282,5260.55,5293.75,5260.55,-,0.41%
5260.4,5225.3,5267.3,5202.95,-,0.67%
5225.3,5205.85,5243.6,5193.4,-,0.39%
5205.2,5260.95,5260.95,5187.05,-,-1.09%
5262.8,5246.8,5269.95,5237.1,-,0.32%
5245.9,5232.55,5255.65,5214.4,-,0.27%
5231.9,5198.45,5260.5,5177.15,-,0.65%
5198.1,5128.95,5209.25,5125.7,-,1.35%
5128.9,5134.45,5151.05,5101.2,-,-0.16%
5137,5131.8,5158.1,5122.1,-,0.07%
5133.4,5116.35,5152.6,5102.1,-,0.34%
5116.25,5101.6,5137.4,5092.05,-,0.29%
5101.5,5121.05,5131.8,5094.35,-,-0.44%
5124,5092.15,5147.1,5092.15,-,0.69%
5088.7,5080.55,5118.65,5068.05,-,0.17%
5080.25,5096.95,5096.95,5049,-,-0.15%
5088.1,5015.8,5093.25,5015.1,-,1.42%
5017,4935.6,5029.45,4935.35,-,1.92%
4922.3,4858.5,4992,4858.45,-,1.29%
4859.75,4859,4880.15,4835.6,-,0.02%
4858.6,4869.55,4880.55,4834.65,-,-0.24%
4870.05,4856.6,4884.1,4833.15,-,0.28%
4856.4,4849.35,4912.05,4845.9,-,0.24%
4844.9,4887.3,4887.3,4805.55,-,-0.88%
4887.75,4915.1,4922.05,4873.7,-,-0.53%
4914,4858.65,4929.7,4857.6,-,1.20%
4855.75,4801.8,4880,4791.35,-,1.12%
4801.95,4827.9,4845.6,4783.9,-,-0.52%
4826.85,4757.25,4843.8,4757.25,-,1.46%
4757.2,4793,4826.85,4748.1,-,-0.74%
4792.65,4760.55,4810.4,4739.35,-,0.68%
4760.4,4755.35,4799.05,4675.4,-,0.07%
4757.25,4712.75,4768.15,4712.75,-,0.82%
4718.65,4819.65,4827,4692.35,-,-2.61%
4845.35,4931.3,4931.3,4832.35,-,-1.75%
4931.85,4831,4949.15,4831,-,2.11%
4830.1,4907.85,4951.15,4814.1,-,-1.42%
4899.7,4882.05,4918.8,4827.15,-,0.36%
4882.05,4866.15,4893.7,4766,-,0.30%
4867.25,4863,4929.9,4824.95,-,0.29%
4853.1,5008.5,5008.5,4833.05,-,-3.09%
5007.9,5034.55,5035.7,4983.05,-,-0.56%
5036,5094.15,5094.15,4954.85,-,-1.14%
5094.15,5220.2,5220.35,5085.45,-,-2.44%
5221.7,5226.1,5256.7,5201.4,-,-0.08%
5225.65,5274.2,5287.8,5218.65,-,-0.93%
5274.85,5253.65,5292.5,5228.95,-,0.43%
5252.2,5259.9,5279.85,5242.45,-,-0.15%
5259.9,5234.5,5272.85,5232.5,-,0.50%
5233.95,5212.6,5239.2,5169.55,-,0.45%
5210.4,5251.1,5300.5,5200.95,-,-0.74%
5249.4,5263.8,5287.2,5227.8,-,0.09%
5244.75,5264.25,5276.75,5234.7,-,-0.35%
5263.1,5281.8,5302.55,5244.75,-,-0.35%
5281.8,5278.15,5310.85,5260.05,-,0.07%
5277.9,5277.15,5288.35,5242.4,-,0.87%
5232.2,5200.9,5238.45,5167.1,-,0.60%
5201.05,5171.2,5221.85,5168.75,-,0.61%
5169.45,5188.75,5197.05,5160.1,-,-0.36%
5187.95,5180.75,5214.6,5175.85,-,0.18%
5178.4,5144.8,5197.9,5129.05,-,0.66%
5144.6,4990.05,5150.6,4990.05,-,3.18%
4985.85,4953.35,4997.3,4953.35,-,0.67%
4952.6,4983.65,4997.85,4943.95,-,-0.70%
4987.7,5042,5043.4,4979.05,-,-1.07%
5041.75,5046.65,5064.2,5013.15,-,-0.01%
5042.05,5032.95,5067.25,5001.8,-,0.18%
5033.05,5105.75,5129.45,5018.25,-,-1.42%
5105.7,5117.45,5156.7,5090.15,-,-0.23%
5117.3,5136.05,5182.55,5088.4,-,-0.34%
5134.65,5112.4,5146.45,5084.65,-,0.44%
5112,5147.65,5147.65,5090.6,-,-0.70%
5147.95,5068.55,5152.55,5058.9,-,1.60%
5066.7,5108.85,5131.3,5051.55,-,-0.83%
5108.9,5131.7,5161.8,5081.85,-,-0.44%
5131.7,5124.55,5181,5106.6,-,0.16%
5123.25,5122.75,5161.75,5111.75,-,0.02%
5122,5039.7,5130.35,5038.85,-,1.77%
5032.7,4942.25,5066.35,4942.25,-,1.84%
4941.75,5005.05,5005.05,4806.7,-,-1.27%
5005.55,5116.45,5116.45,4986.05,-,-2.01%
5108.15,5091.55,5138,5078.35,-,0.35%
5090.55,5105,5112.85,5053.5,-,-0.25%
5103.55,5052.95,5113.1,5052.1,-,1.01%
5052.45,4988.75,5063.3,4932.8,-,1.27%
4989,5043.95,5053.45,4963.7,-,-1.30%
5054.7,5061.5,5079.3,5041.65,-,-0.15%
5062.25,5058.95,5074,5010.15,-,0.08%
5058.05,4996.5,5073.2,4994,-,1.18%
4998.95,4952.35,5017.9,4942.65,-,0.93%
4952.65,5004.4,5014.4,4924.75,-,-1.03%
5003.95,4882.3,5016.7,4870.05,-,2.50%
4881.7,4898.9,4947.7,4860.1,-,-0.34%
4898.4,4796.15,4905.25,4789.9,-,2.13%
4796.15,4767.5,4836.2,4764.85,-,0.64%
4765.55,4711.65,4776.35,4610.6,-,1.16%
4710.8,4567.3,4717.8,4565,-,3.22%
4563.9,4712.25,4729.85,4538.5,-,-3.14%
4711.7,4751.1,4853.65,4687.5,-,-0.82%
4750.55,4826.1,4826.1,4738.4,-,-1.57%
4826.15,4846.55,4867,4784.1,-,-0.42%
4846.7,4970.55,4970.55,4829.5,-,-2.50%
4970.9,4997.15,5033.75,4961.35,-,-0.52%
4997.05,4986.55,5054.95,4983.25,-,0.17%
4988.6,5063.35,5064.25,4968.45,-,-1.48%
5063.6,5114.85,5117.45,5051.65,-,-0.99%
5114.45,5145.6,5181.95,5102.65,-,-0.53%
5141.8,5159.35,5176.8,5124.25,-,-0.01%
5142.15,5108.65,5149.65,5093.2,-,0.65%
5108.85,5118.55,5152.25,5077.1,-,-0.18%
5118.2,5054.35,5127.4,5054.35,-,1.27%
5054.25,4945.45,5068.05,4945.45,-,2.21%
4945.2,4993,5032.6,4934.55,-,-1.14%
5002.25,5011.25,5043.05,4971.75,-,0.33%
4985.75,5031.7,5077,4972.95,-,-0.83%
5027.4,5003.65,5034.7,4921.05,-,0.48%
5003.2,5076.05,5076.05,4991.95,-,-1.58%
5083.4,5087.2,5110.5,5057.05,-,-0.01%
5083.95,5007.65,5087.6,5004.35,-,1.54%
5006.85,4959.15,5020.25,4959.1,-,0.97%
4958.95,4985.1,4994.35,4931.25,-,-0.55%
4986.55,4977.15,5016.7,4904.05,-,0.33%
4969.95,5019.95,5030.75,4957.05,-,-1.00%
5020.2,4977.1,5036.3,4977.1,-,0.89%
4976.05,4963.95,4980.85,4931.9,-,0.21%
4965.55,4958.55,5003.05,4944.15,-,0.14%
4958.4,4894.65,4966.3,4894.65,-,1.36%
4892.1,4808.35,4899.45,4808.35,-,1.74%
4808.6,4830.35,4832.25,4786.25,-,-0.43%
4829.55,4819.4,4856.15,4791.55,-,0.21%
4819.4,4814.35,4889.05,4807.9,-,0.11%
4814.25,4804.9,4825.05,4783.5,-,0.19%
4805.25,4782.85,4842.2,4782.65,-,0.47%
4782.9,4682.4,4790,4679.3,-,2.19%
4680.4,4608.7,4697.2,4580.35,-,1.89%
4593.55,4608.75,4647.35,4581.05,-,-0.32%
4608.35,4624,4650.45,4576.6,-,-0.37%
4625.35,4662.2,4735.9,4600.65,-,-0.79%
4662.1,4730.85,4730.85,4635,-,-1.48%
4732.35,4688.4,4743.75,4651.4,-,0.94%
4688.2,4679,4707.9,4645.15,-,0.16%
4680.85,4659.45,4697.8,4659.1,-,0.46%
4659.35,4641.65,4672.9,4582.5,-,0.36%
4642.8,4536.95,4656.3,4536.95,-,2.52%
4528.8,4453.45,4538.7,4400.9,-,1.69%
4453.45,4394.35,4492.8,4394.35,-,1.35%
4394.1,4457.75,4477.55,4353.45,-,-1.45%
4458.9,4389.5,4491.45,4372.65,-,1.62%
4387.9,4578.8,4578.8,4374.6,-,-4.20%
4580.05,4605.15,4619,4559.35,-,-0.54%
4605,4458.55,4614.15,4458.55,-,3.31%
4457.5,4473.8,4473.8,4359.4,-,-0.31%
4471.35,4435,4510.8,4398.9,-,0.76%
4437.65,4486.5,4562.5,4399.85,-,-0.98%
4481.4,4591.9,4591.9,4463.95,-,-2.27%
4585.5,4694.35,4718.15,4559.2,-,-2.31%
4694.15,4680.95,4717.2,4629.85,-,0.29%
4680.5,4706.25,4731.45,4642.6,-,-0.66%
4711.4,4633.8,4723.75,4617.75,-,1.62%
4636.45,4571.6,4669.75,4571.6,-,1.42%
4571.45,4513.1,4582.35,4474.5,-,1.28%
4513.5,4565.8,4573.85,4420.8,-,-1.11%
4564.1,4572.8,4599.9,4529.15,-,-0.18%
4572.3,4568.65,4596.75,4528.5,-,0.08%
4568.55,4524.8,4578.75,4504.85,-,0.99%
4523.75,4409.7,4532.4,4405.95,-,2.84%
4398.9,4469.3,4557.95,4380.45,-,-1.57%
4469.1,4501.5,4524,4436.6,-,-0.74%
4502.25,4377.9,4510.3,4377.9,-,2.91%
4374.95,4231.45,4390.4,4230.15,-,3.39%
4231.4,4223.5,4305,4205.5,-,-0.05%
4233.5,4120.8,4249.55,4118.75,-,2.97%
4111.4,3974.1,4128.9,3974.1,-,3.46%
3974.05,4003.4,4003.4,3918.75,-,-0.75%
4003.9,4081.4,4129.95,3976.8,-,-1.89%
4080.95,4078.75,4114.9,4039.85,-,0.05%
4078.9,4201.85,4201.85,4061.1,-,-2.93%
4202.15,4166,4231.8,4155.5,-,0.87%
4165.7,4429.6,4479.8,4133.7,-,-5.84%
4424.25,4347.3,4434.45,4298.95,-,1.73%
4348.85,4373.5,4383.65,4288.75,-,0.18%
4340.9,4292.3,4362.3,4249.7,-,1.16%
4291.1,4391.5,4426.75,4267.35,-,-2.27%
4390.95,4375.4,4439.95,4350.9,-,0.35%
4375.5,4243.95,4383.75,4243.95,-,3.15%
4241.85,4293.85,4337.95,4221.15,-,-1.19%
4292.95,4247.3,4307,4218.25,-,1.08%
4247,4223.3,4267.45,4143.25,-,0.28%
4235.25,4314.2,4352.25,4221.9,-,-1.82%
4313.6,4251.1,4326.2,4206.7,-,1.46%
4251.4,4352.95,4375.3,4222.15,-,-2.40%
4356.15,4515.35,4517.8,4332.8,-,-3.58%
4517.8,4478.1,4537.95,4405.95,-,0.75%
4484,4584.65,4601.05,4469.6,-,-2.17%
4583.4,4637.55,4693.2,4566.15,-,-1.17%
4637.7,4657.4,4679.55,4586.15,-,-0.38%
4655.25,4551.7,4688.95,4551.7,-,2.29%
4550.95,4427.75,4562.45,4365.1,-,2.73%
4429.9,4582.35,4611.4,4404.65,-,-3.42%
4586.9,4573.3,4636.85,4561.95,-,0.31%
4572.65,4530.3,4582.2,4453.45,-,0.93%
4530.7,4525.5,4574.9,4478.6,-,0.12%
4525.25,4530.45,4586.4,4451.3,-,-0.10%
4529.9,4450.4,4545.4,4450.4,-,1.82%
4448.95,4340.75,4488.05,4340.75,-,2.58%
4337.1,4276.15,4354.85,4254.85,-,1.43%
4276.05,4117.3,4286.45,4115.25,-,3.87%
4116.7,4239.55,4256.05,4092.25,-,-2.85%
4237.55,4238.1,4270.05,4205.1,-,-0.02%
4238.5,4211.85,4249.5,4155.85,-,0.66%
4210.9,4270.35,4319,4199.2,-,-1.39%
4270.3,4318.75,4362.85,4244.7,-,-1.11%
4318.45,4324.95,4509.4,4167.65,-,-0.11%
4323.15,3673.15,4384.3,3673.15,-,17.74%
3671.65,3597.85,3686.25,3597.85,-,2.18%
3593.45,3631.9,3631.9,3537.6,-,-1.15%
3635.25,3668.75,3709.6,3610.2,-,-1.25%
3681.1,3554.65,3691.65,3534.2,-,3.56%
3554.6,3615.75,3660.2,3534.55,-,-1.83%
3620.7,3681.8,3711.25,3582.85,-,-1.72%
3683.9,3617.15,3692.05,3617.15,-,1.62%
3625.05,3662,3717.05,3608.65,-,-1.01%
3661.9,3664.5,3682.2,3618.75,-,0.22%
3654,3478.7,3664.5,3478.7,-,5.18%
3473.95,3371.65,3486.4,3366.7,-,3.32%
3362.35,3469.5,3471.95,3351.5,-,-3.10%
3470,3481.3,3517.25,3435.3,-,-0.31%
3480.75,3423.6,3491.35,3402.9,-,1.67%
3423.7,3330.5,3439.9,3310.5,-,2.80%
3330.3,3364.6,3401.1,3296.9,-,-1.04%
3365.3,3376.85,3414.7,3309.35,-,-0.35%
3377.1,3384.75,3441.1,3339.45,-,-0.22%
3384.4,3369.5,3489.85,3359.25,-,0.44%
3369.5,3484.35,3511.25,3354.2,-,-3.29%
3484.15,3381.45,3497.55,3311.8,-,3.00%
3382.6,3342.2,3417.8,3334.15,-,1.21%
3342.05,3346,3401.15,3307.05,-,-0.03%
3342.95,3255.35,3357.05,3149.25,-,2.65%
3256.6,3211.35,3303.9,3211.35,-,1.42%
3211.05,3061.05,3228.75,3061.05,-,4.92%
3060.35,3023.85,3069.3,2965.7,-,1.30%
3020.95,2981.7,3054.3,2966.4,-,1.44%
2978.15,3108.75,3110.2,2962.4,-,-4.20%
3108.65,3079.4,3123.35,3055.9,-,0.86%
3082.25,2982.25,3103.35,2982.25,-,3.28%
2984.35,2938.8,2996.5,2923.3,-,1.55%
2938.7,2923.8,3017.4,2914.5,-,-0.04%
2939.9,2807.25,2949.75,2807.25,-,4.73%
2807.05,2807.35,2816.1,2773.65,-,-0.00%
2807.15,2797.05,2822.25,2771.35,-,0.45%
2794.7,2757.65,2836.05,2752.25,-,1.35%
2757.45,2776.35,2805.6,2738.7,-,-0.71%
2777.25,2716.05,2781.95,2701.95,-,2.13%
2719.25,2616.6,2726.15,2616.6,-,3.89%
2617.45,2574.5,2646.1,2574.5,-,1.72%
2573.15,2620.1,2621.25,2555.6,-,-1.79%
2620.15,2576.75,2628.1,2539.45,-,1.69%
2576.7,2645.9,2663.9,2564.1,-,-2.59%
2645.2,2611.95,2655.7,2611.95,-,0.87%
2622.4,2672.15,2688.5,2611.55,-,-1.95%
2674.6,2764.6,2764.6,2659.55,-,-3.22%
2763.65,2785.7,2787.2,2708.45,-,-0.79%
2785.65,2762.2,2797.8,2731.9,-,0.84%
2762.5,2733.45,2789.35,2733.45,-,1.05%
2733.9,2737.25,2746.2,2677.55,-,-0.09%
2736.45,2789.3,2789.3,2709.3,-,-1.90%
2789.35,2776.7,2802.15,2767.6,-,0.48%
2776.15,2755.15,2806.5,2736.65,-,0.20%
2770.5,2853.85,2854.65,2757.3,-,-2.74%
2848.5,2948.25,2953.2,2839.1,-,-3.39%
2948.35,2896.95,2969.75,2896.85,-,1.91%
2893.05,2927.4,2939,2886.55,-,-1.12%
2925.7,2933,2937.5,2877.6,-,-0.30%
2934.5,2919.7,2957.4,2891.75,-,0.50%
2919.9,2843.05,2926.75,2840.15,-,2.70%
2843.1,2779.35,2852.5,2778.65,-,2.27%
2780.05,2802.75,2816.8,2754.85,-,-0.82%
2803.05,2780.7,2842.2,2780.7,-,0.69%
2783.9,2773.5,2831.7,2752.9,-,0.62%
2766.65,2872.35,2873.45,2760.7,-,-3.76%
2874.8,2824.05,2881,2774.1,-,1.80%
2823.95,2849.35,2873.85,2795.35,-,-0.90%
2849.5,2771.1,2855.4,2765.6,-,2.82%
2771.35,2686.05,2777.3,2685.25,-,3.46%
2678.55,2705.45,2765.55,2661.65,-,-1.30%
2713.8,2714.7,2744.85,2681.4,-,0.28%
2706.15,2777.4,2787.3,2690.2,-,-3.23%
2796.6,2842.9,2842.9,2758,-,-1.74%
2846.2,2828.7,2868.2,2819.9,-,0.63%
2828.45,2737,2835.65,2724.2,-,3.35%
2736.7,2832.3,2832.3,2701.75,-,-3.48%
2835.3,2748.4,2853.25,2748.4,-,3.29%
2744.95,2775,2802.6,2720.8,-,-1.02%
2773.1,2868.85,2869.2,2748.55,-,-3.48%
2873,2919.95,2929.85,2810.25,-,-1.62%
2920.4,3112.8,3147.2,2888.2,-,-6.18%
3112.8,3121.5,3141.8,3056.1,-,-0.28%
3121.45,3058.75,3131.95,3056.45,-,2.45%
3046.75,3034.6,3079.85,3021.8,-,0.44%
3033.45,2963.3,3039.25,2963.3,-,2.51%
2959.15,2979.8,3002.65,2937.35,-,-0.68%
2979.5,2922.55,2999.15,2899.75,-,1.96%
2922.2,2857.15,2931.8,2812.9,-,2.27%
2857.25,2919.85,2960.95,2844.8,-,-2.04%
2916.85,2967.4,2968,2900.45,-,-1.74%
2968.65,3039.25,3040,2957.05,-,-2.32%
3039.3,3077.25,3110.45,3027.8,-,-1.24%
3077.5,3063,3106.8,3036.3,-,0.55%
3060.75,2955.35,3072.55,2922.65,-,3.60%
2954.35,3040.45,3076.2,2943.5,-,-2.87%
3041.75,2983.6,3052.55,2963.3,-,2.03%
2981.2,2917.9,3012.1,2917.9,-,2.05%
2921.35,2915.35,2936.8,2812.55,-,0.04%
2920.15,2934.05,2945.3,2861.55,-,-0.28%
2928.25,2785.7,2940.15,2785.7,-,5.18%
2784,2714.7,2861.55,2714.7,-,2.56%
2714.4,2786.65,2821.15,2701.35,-,-2.64%
2788,2656.5,2793.8,2646.35,-,4.95%
2656.45,2657.5,2693.65,2611.95,-,-0.05%
2657.8,2672.9,2672.9,2570.7,-,-0.94%
2682.9,2755.15,2832.85,2669.5,-,-2.62%
2755.1,2745.7,2779,2690.3,-,0.10%
2752.25,2652.45,2762.6,2643.35,-,3.70%
2654,2708.3,2790.7,2638.2,-,-2.00%
2708.25,2690.85,2740.35,2633.8,-,0.55%
2693.45,2553.6,2718.6,2539.8,-,5.50%
2553.15,2634.2,2634.2,2502.9,-,-3.11%
2635,2682.75,2772.4,2617.9,-,-1.79%
2683.15,2802.45,2802.45,2664.3,-,-4.16%
2799.55,2813.4,2835.7,2694.5,-,-0.38%
2810.35,2848,2938.8,2778.8,-,-1.34%
2848.45,2937.9,2975.2,2794.95,-,-3.07%
2938.65,3147.2,3147.2,2919.45,-,-6.66%
3148.25,2973.3,3161.25,2973.3,-,5.89%
2973,2893.25,3010,2860.1,-,2.78%
2892.65,2998.45,3007.8,2860.25,-,-3.42%
2994.95,3155.75,3240.55,2971,-,-4.68%
3142.1,3050.25,3152.3,2985,-,3.23%
3043.85,2885.4,3062.05,2885.4,-,5.48%
2885.6,2696.3,2921.35,2696.3,-,6.99%
2697.05,2685.3,2781.25,2631.9,-,0.46%
2684.6,2526.2,2695.95,2526.2,-,6.35%
2524.2,2583.75,2585.3,2252.75,-,-2.31%
2584,2936.25,2936.25,2525.05,-,-12.20%
2943.15,3064.8,3085.1,2917.15,-,-3.98%
3065.15,3234.7,3235.75,3051.8,-,-5.25%
3234.9,3125.4,3254.85,3117.35,-,3.59%
3122.8,3108.2,3238.4,3058.95,-,1.58%
3074.35,3269.05,3335.95,3046.6,-,-5.96%
3269.3,3333.85,3333.85,3099.9,-,-2.07%
3338.4,3517.9,3518.5,3324.55,-,-5.12%
3518.65,3494.1,3648.25,3491.5,-,0.80%
3490.7,3272.9,3510.2,3272.9,-,6.43%
3279.95,3502.05,3502.05,3198.95,-,-6.65%
3513.65,3604.4,3604.4,3329.45,-,-2.58%
3606.6,3606.95,3732.65,3537,-,0.12%
3602.35,3817.3,3820.85,3581.6,-,-5.66%
3818.3,3953.55,3969.55,3804.85,-,-3.35%
3950.75,3921.85,4000.5,3861.25,-,0.75%
3921.2,3848.7,3966.85,3715.05,-,1.85%
3850.05,3990.2,3997.55,3777.3,-,-3.39%
3985.25,4108.75,4110.7,3970.35,-,-3.05%
4110.55,4162.15,4172.6,4077.5,-,-1.22%
4161.25,4125.75,4207.95,4115.85,-,0.83%
4126.9,4223.9,4224.7,4117.9,-,-2.28%
4223.05,4248.95,4303.25,4202.4,-,-0.52%
4245.25,4040.8,4262.65,4040.8,-,5.13%
4038.15,4005.25,4050.1,3799.55,-,0.75%
4008.25,4074.8,4116.7,3974.6,-,-1.64%
4074.9,4072.55,4090.1,3919.35,-,0.05%
4072.9,4231.95,4237.25,3955.4,-,-3.68%
4228.45,4291.6,4323.9,4200.15,-,-1.44%
4290.3,4397.25,4399.3,4272.75,-,-2.50%
4400.25,4467.5,4467.5,4382.35,-,-1.53%
4468.7,4485.15,4497.5,4418.95,-,-0.30%
4482.3,4358.3,4558,4358.3,-,2.99%
4352.3,4444.7,4444.7,4328.9,-,-2.15%
4447.75,4512.95,4514.6,4419.45,-,-1.25%
4504,4358.85,4522.4,4343.1,-,3.57%
4348.65,4356.1,4365,4281.35,-,-0.26%
4360,4230.6,4368.8,4230.6,-,3.46%
4214,4290.75,4304.5,4201.85,-,-1.82%
4292.1,4336.85,4364.25,4282.65,-,-1.05%
4337.5,4335.2,4345.05,4283.3,-,0.05%
4335.35,4317.95,4398.8,4317.95,-,0.18%
4327.45,4283.85,4337,4248,-,1.02%
4283.85,4416.2,4418.55,4271.3,-,-2.99%
4415.75,4365.45,4434.9,4365.45,-,1.09%
4368.25,4393.1,4393.7,4316.55,-,-0.56%
4393.05,4430.7,4447.4,4379.85,-,-0.85%
4430.7,4524.2,4529.8,4421.25,-,-2.17%
4529.05,4548.05,4572.65,4497.25,-,-0.51%
4552.25,4620.95,4649.85,4525.75,-,-1.47%
4620.4,4529.35,4625.2,4529.35,-,2.01%
4529.5,4518.35,4546.35,4464,-,0.12%
4523.85,4515.25,4580.15,4493.7,-,0.14%
4517.55,4506.25,4615.9,4503.9,-,0.33%
4502.85,4395.8,4515.15,4376,-,2.45%
4395.35,4426.1,4436.15,4362.9,-,-0.41%
4413.55,4331.6,4422.95,4235.7,-,1.86%
4332.95,4314.35,4342,4285.55,-,0.45%
4313.55,4191.2,4327,4191.2,-,2.95%
4189.85,4332.2,4332.2,4159.15,-,-3.28%
4332.1,4282.25,4352.65,4282.25,-,0.47%
4311.85,4440.85,4440.85,4297.15,-,-2.74%
4433.55,4476.2,4539.45,4385.85,-,-0.97%
4476.8,4246.7,4491.55,4246.7,-,5.58%
4240.1,4158.45,4262.45,4137.95,-,1.94%
4159.5,4092.2,4168.15,4072.75,-,1.64%
4092.25,3962.95,4110.55,3926.3,-,3.67%
3947.2,3823.15,3968.75,3823.15,-,3.42%
3816.7,3861.55,3920.05,3790.2,-,-1.15%
3861.1,4039.3,4040.7,3835.5,-,-4.42%
4039.7,4047.45,4118.1,4004.25,-,-0.23%
4049,4166,4215.5,4014.45,-,-2.72%
4162.2,4155.65,4187.95,4110.4,-,0.12%
4157.1,3990.9,4169.4,3990.9,-,4.23%
3988.55,4028.7,4028.7,3896.05,-,-1.03%
4030,4002,4114.5,4002,-,0.35%
4016,3926.65,4033.5,3896.4,-,2.30%
3925.75,4094.6,4097.35,3874.85,-,-4.09%
4093.35,3895.3,4107.15,3848.25,-,5.05%
3896.75,4039.75,4075.4,3878.2,-,-3.56%
4040.55,4136.25,4163,4021.7,-,-2.32%
4136.65,4315.3,4315.3,4119.2,-,-4.15%
4315.85,4252.6,4324.75,4230,-,1.49%
4252.65,4189.6,4264.55,4093.2,-,1.47%
4191.1,4271.05,4305.9,4156.1,-,-1.76%
4266.4,4351.15,4351.15,4225.5,-,-1.87%
4347.55,4504.2,4532,4333.6,-,-3.48%
4504.25,4582.55,4585.7,4488.95,-,-1.71%
4582.4,4652.8,4679.75,4569.9,-,-1.52%
4653,4572.5,4664.05,4561.75,-,1.76%
4572.5,4536.3,4617.7,4536.3,-,1.23%
4517.1,4539.5,4563.35,4491.35,-,-0.49%
4539.35,4524.4,4550,4392,-,0.35%
4523.6,4469.65,4541.05,4468.05,-,1.66%
4449.8,4522,4522.55,4369.8,-,-1.14%
4500.95,4626.45,4626.45,4411.6,-,-2.74%
4627.8,4680.55,4746.3,4614.25,-,-1.05%
4676.95,4586.95,4690.6,4536.25,-,1.99%
4585.6,4718.7,4731.5,4564.5,-,-2.76%
4715.9,4739.3,4739.3,4634,-,-0.50%
4739.6,4869.25,4908.8,4713,-,-2.68%
4870.1,4844.05,4908.85,4833.45,-,0.72%
4835.3,4926.3,4957.4,4801.9,-,-1.69%
4918.35,4862.7,4926.9,4835.65,-,1.20%
4859.8,4877.15,4932,4846.2,-,-0.31%
4875.05,4953.6,4953.6,4858,-,-1.45%
4946.55,5026.55,5059.05,4940.7,-,-1.57%
5025.45,5117,5118.9,5010.7,-,-1.80%
5117.65,5105.7,5135.55,5048.7,-,0.25%
5104.95,5157,5160.05,5072.4,-,-1.02%
5157.7,5115.65,5167.4,5106.4,-,0.83%
5115.25,5010.9,5118.55,4999.6,-,2.07%
5011.75,4958.45,5026.1,4932.05,-,1.09%
4957.8,5008.6,5066,4943.75,-,-1.09%
5012.65,4981,5021.75,4913.8,-,0.60%
4982.6,5070.85,5087.65,4969.4,-,-1.95%
5081.7,5135.8,5143.05,5062.45,-,-1.05%
5135.5,5156.7,5159.05,5101.25,-,-0.18%
5144.65,5192.35,5206.5,5110.9,-,-0.92%
5192.25,5227.25,5254.5,5182.6,-,-0.69%
5228.2,5265.3,5298.85,5197.6,-,1.21%
5165.9,5198.35,5230.75,5155.85,-,-0.57%
5195.5,5092.4,5210.9,5082.15,-,2.08%
5089.65,5112.5,5147.45,5079.15,-,-0.43%
5111.7,4999.15,5117.7,4999.15,-,2.24%
4999.85,5022.9,5072.7,4991.35,-,-0.46%
5022.8,5044.35,5083.5,5003.55,-,-0.52%
5049.3,5037.05,5074.25,4994.05,-,0.24%
5037,4955.9,5053.4,4955.9,-,1.59%
